from_code,to_code,weight,method
IE042,IE042,1.0,composed
IE051,IE051,1.0,composed
IE052,IE052,1.0,composed
IE053,IE053,1.0,composed
IE061,IE061,1.0,composed
IE062,IE062,1.0,composed
IE063,IE063,1.0,composed
IS001,IS001,1.0,composed
IS002,IS002,1.0,composed
ITC11,ITC11,1.0,composed
ITC12,ITC12,1.0,composed
ITC13,ITC13,1.0,composed
ITC14,ITC14,1.0,composed
ITC15,ITC15,1.0,composed
ITC16,ITC16,1.0,composed
ITC17,ITC17,1.0,composed
ITC18,ITC18,1.0,composed
ITC20,ITC20,1.0,composed
ITC31,ITC31,1.0,composed
ITC32,ITC32,1.0,composed
ITC33,ITC33,1.0,composed
ITC34,ITC34,1.0,composed
ITC41,ITC41,1.0,composed
ITC42,ITC42,1.0,composed
ITC43,ITC43,0.9937866997414926,composed
ITC43,ITC46,0.006213300258507425,composed
ITC44,ITC44,1.0,composed
ITC46,ITC46,1.0,composed
ITC47,ITC47,1.0,composed
ITC48,ITC48,1.0,composed
ITC49,ITC49,1.0,composed
ITC4A,ITC4A,1.0,composed
ITC4B,ITC4B,1.0,composed
ITC4C,ITC4C,1.0,composed
ITC4D,ITC4D,1.0,composed
ITF11,ITF11,1.0,composed
ITF12,ITF12,1.0,composed
ITF13,ITF13,1.0,composed
ITF14,ITF14,1.0,composed
ITF21,ITF21,1.0,composed
ITF22,ITF22,1.0,composed
ITF31,ITF31,1.0,composed
ITF32,ITF32,1.0,composed
ITF33,ITF33,1.0,composed
ITF34,ITF34,1.0,composed
ITF35,ITF35,1.0,composed
ITF43,ITF43,1.0,composed
ITF44,ITF44,1.0,composed
ITF45,ITF45,1.0,composed
ITF46,ITF46,1.0,composed
ITF47,ITF47,1.0,composed
ITF48,ITF48,1.0,composed
ITF51,ITF51,1.0,composed
ITF52,ITF52,1.0,composed
ITF61,ITF61,1.0,composed
ITF62,ITF62,1.0,composed
ITF63,ITF63,1.0,composed
ITF64,ITF64,1.0,composed
ITF65,ITF65,1.0,composed
ITG11,ITG11,1.0,composed
ITG12,ITG12,1.0,composed
ITG13,ITG13,1.0,composed
ITG14,ITG14,1.0,composed
ITG15,ITG15,1.0,composed
ITG16,ITG16,1.0,composed
ITG17,ITG17,1.0,composed
ITG18,ITG18,1.0,composed
ITG19,ITG19,1.0,composed
ITG25,ITG2D,1.0,composed
ITG26,ITG2E,1.0,composed
ITG27,ITG2F,0.77005416487758,composed
ITG27,ITG2H,0.22994583512242,composed
ITG28,ITG2G,0.994919444314222,composed
ITG28,ITG2H,0.005080555685778132,composed
ITG29,ITG2D,1.0,composed
ITG2A,ITG2E,0.9773695490992729,composed
ITG2A,ITG2H,0.022630450900727166,composed
ITG2B,ITG2H,1.0,composed
ITG2C,ITG2H,1.0,composed
ITH10,ITH10,1.0,composed
ITH20,ITH20,1.0,composed
ITH31,ITH31,1.0,composed
ITH32,ITH32,1.0,composed
ITH33,ITH33,1.0,composed
ITH34,ITH34,1.0,composed
ITH35,ITH35,1.0,composed
ITH36,ITH36,1.0,composed
ITH37,ITH37,1.0,composed
ITH41,ITH41,1.0,composed
ITH42,ITH42,1.0,composed
ITH43,ITH43,1.0,composed
ITH44,ITH44,1.0,composed
ITH51,ITH51,1.0,composed
ITH52,ITH52,1.0,composed
ITH53,ITH53,1.0,composed
ITH54,ITH54,1.0,composed
ITH55,ITH55,1.0,composed
ITH56,ITH56,1.0,composed
ITH57,ITH57,1.0,composed
ITH58,ITH58,1.0,composed
ITH59,ITH59,1.0,composed
ITI11,ITI11,1.0,composed
ITI12,ITI12,1.0,composed
ITI13,ITI13,1.0,composed
ITI14,ITI14,1.0,composed
ITI15,ITI15,1.0,composed
ITI16,ITI16,1.0,composed
ITI17,ITI17,1.0,composed
ITI18,ITI18,1.0,composed
ITI19,ITI19,1.0,composed
ITI1A,ITI1A,1.0,composed
ITI21,ITI21,1.0,composed
ITI22,ITI22,1.0,composed
ITI31,ITI31,1.0,composed
ITI32,ITI32,1.0,composed
ITI33,ITI33,1.0,composed
ITI34,ITI34,1.0,composed
ITI35,ITI35,1.0,composed
ITI41,ITI41,1.0,composed
ITI42,ITI42,1.0,composed
ITI43,ITI43,1.0,composed
ITI44,ITI44,1.0,composed
ITI45,ITI45,1.0,composed
LI000,LI000,1.0,composed
LT011,LT011,1.0,composed
LT021,LT021,1.0,composed
LT022,LT022,1.0,composed
LT023,LT023,1.0,composed
LT024,LT024,1.0,composed
LT025,LT025,1.0,composed
LT026,LT026,1.0,composed
LT027,LT027,1.0,composed
LT028,LT028,1.0,composed
LT029,LT029,1.0,composed
LU000,LU000,1.0,composed
LV003,LV00B,1.0,composed
LV005,LV005,1.0,composed
LV006,LV00A,1.0,composed
LV007,LV009,0.008848503536750171,composed
LV007,LV00A,0.31234621739547314,composed
LV007,LV00B,0.24183346773167766,composed
LV007,LV00C,0.4369718113360991,composed
LV008,LV00C,1.0,composed
LV009,LV009,1.0,composed
ME000,ME000,1.0,composed
MK001,MK001,1.0,composed
MK002,MK002,1.0,composed
MK003,MK003,1.0,composed
MK004,MK004,1.0,composed
MK005,MK005,1.0,composed
MK006,MK006,1.0,composed
MK007,MK007,1.0,composed
MK008,MK008,1.0,composed
MT001,MT001,1.0,composed
MT002,MT002,1.0,composed
NL111,NL114,1.0,composed
NL112,NL112,1.0,composed
NL113,NL115,1.0,composed
NL124,NL127,1.0,composed
NL125,NL128,1.0,composed
NL126,NL126,1.0,composed
NL131,NL131,1.0,composed
NL132,NL132,1.0,composed
NL133,NL133,1.0,composed
NL211,NL211,1.0,composed
NL212,NL212,1.0,composed
NL213,NL213,1.0,composed
NL221,NL221,1.0,composed
NL224,NL224,1.0,composed
NL225,NL225,1.0,composed
NL226,NL226,1.0,composed
NL230,NL230,1.0,composed
NL310,NL350,1.0,composed
NL321,NL321,1.0,composed
NL323,NL323,1.0,composed
NL324,NL32A,0.9761451963426812,composed
NL324,NL32B,0.02385480365731888,composed
NL325,NL325,1.0,composed
NL327,NL327,1.0,composed
NL328,NL328,1.0,composed
NL329,NL32B,1.0,composed
NL332,NL361,1.0,composed
NL333,NL362,1.0,composed
NL337,NL363,1.0,composed
NL33A,NL350,0.08624195351705129,composed
NL33A,NL364,0.9137580464829487,composed
NL33B,NL365,1.0,composed
NL33C,NL366,1.0,composed
NL341,NL341,1.0,composed
NL342,NL342,1.0,composed
NL411,NL411,1.0,composed
NL412,NL415,1.0,composed
NL413,NL415,0.011111109410698306,composed
NL413,NL416,0.9888888905893016,composed
NL414,NL414,1.0,composed
NL421,NL421,1.0,composed
NL422,NL422,1.0,composed
NL423,NL423,1.0,composed
NO011,NO081,1.0,composed
NO012,NO083,0.23932675601093595,composed
NO012,NO084,0.5564347676112119,composed
NO012,NO085,0.20423847637785217,composed
NO021,NO020,1.0,composed
NO022,NO020,0.9164261283672724,composed
NO022,NO083,0.02000146358513507,composed
NO022,NO084,0.046503407840326014,composed
NO022,NO085,0.017069000207266476,composed
NO031,NO083,0.23932675601093595,composed
NO031,NO084,0.5564347676112119,composed
NO031,NO085,0.20423847637785217,composed
NO032,NO083,0.23932675601093595,composed
NO032,NO084,0.5564347676112119,composed
NO032,NO085,0.20423847637785217,composed
NO033,NO083,0.0063082389067917995,composed
NO033,NO084,0.014666657036776559,composed
NO033,NO085,0.005383372609169418,composed
NO033,NO093,0.5765178889064863,composed
NO033,NO094,0.397123842540776,composed
NO034,NO093,0.5921252862174732,composed
NO034,NO094,0.4078747137825269,composed
NO041,NO092,1.0,composed
NO042,NO092,1.0,composed
NO043,NO0A1,1.0,composed
NO051,NO0A2,1.0,composed
NO052,NO0A2,0.9887230236319849,composed
NO052,NO0A3,0.011276976368015066,composed
NO053,NO060,0.014492568130800566,composed
NO053,NO0A3,0.9855074318691994,composed
NO060,NO060,1.0,composed
NO061,NO060,1.0,composed
NO062,NO060,1.0,composed
NO071,NO071,0.9950738501402627,composed
NO071,NO072,0.0033955461316716464,composed
NO071,NO073,0.0015306037280656119,composed
NO072,NO072,0.6892900598547264,composed
NO072,NO073,0.3107099401452737,composed
NO073,NO072,0.6892900598547264,composed
NO073,NO073,0.3107099401452737,composed
PL213,PL213,1.0,composed
PL214,PL214,1.0,composed
PL217,PL217,1.0,composed
PL218,PL218,1.0,composed
PL219,PL219,1.0,composed
PL21A,PL21A,1.0,composed
PL224,PL224,1.0,composed
PL225,PL225,1.0,composed
PL227,PL227,1.0,composed
PL228,PL228,1.0,composed
PL229,PL229,1.0,composed
PL22A,PL22A,1.0,composed
PL22B,PL22B,1.0,composed
PL22C,PL22C,1.0,composed
PL411,PL411,1.0,composed
PL414,PL414,1.0,composed
PL415,PL415,1.0,composed
PL416,PL416,1.0,composed
PL417,PL417,1.0,composed
PL418,PL418,1.0,composed
PL424,PL424,1.0,composed
PL426,PL426,1.0,composed
PL427,PL427,1.0,composed
PL428,PL428,1.0,composed
PL431,PL431,1.0,composed
PL432,PL432,1.0,composed
PL514,PL514,1.0,composed
PL515,PL515,1.0,composed
PL516,PL516,1.0,composed
PL517,PL517,1.0,composed
PL518,PL518,1.0,composed
PL523,PL523,1.0,composed
PL524,PL524,1.0,composed
PL613,PL613,1.0,composed
PL616,PL616,1.0,composed
PL617,PL617,1.0,composed
PL618,PL618,1.0,composed
PL619,PL619,1.0,composed
PL621,PL621,1.0,composed
PL622,PL622,1.0,composed
PL623,PL623,1.0,composed
PL633,PL633,1.0,composed
PL634,PL634,1.0,composed
PL636,PL636,1.0,composed
PL637,PL637,1.0,composed
PL638,PL638,1.0,composed
PL711,PL711,1.0,composed
PL712,PL712,1.0,composed
PL713,PL713,1.0,composed
PL714,PL714,1.0,composed
PL715,PL715,1.0,composed
PL721,PL721,1.0,composed
PL722,PL722,1.0,composed
PL811,PL811,1.0,composed
PL812,PL812,1.0,composed
PL814,PL814,1.0,composed
PL815,PL815,1.0,composed
PL821,PL821,1.0,composed
PL822,PL822,1.0,composed
PL823,PL823,1.0,composed
PL824,PL824,1.0,composed
PL841,PL841,1.0,composed
PL842,PL842,1.0,composed
PL843,PL843,1.0,composed
PL911,PL911,1.0,composed
PL912,PL912,1.0,composed
PL913,PL913,1.0,composed
PL921,PL921,1.0,composed
PL922,PL922,1.0,composed
PL923,PL923,1.0,composed
PL924,PL924,1.0,composed
PL925,PL925,1.0,composed
PL926,PL926,1.0,composed
PT111,PT111,1.0,composed
PT112,PT112,1.0,composed
PT119,PT119,1.0,composed
PT11A,PT11A,1.0,composed
PT11B,PT11B,1.0,composed
PT11C,PT11C,1.0,composed
PT11D,PT11D,1.0,composed
PT11E,PT11E,1.0,composed
PT150,PT150,1.0,composed
PT16B,PT1D1,1.0,composed
PT16D,PT191,1.0,composed
PT16E,PT192,1.0,composed
PT16F,PT193,1.0,composed
PT16G,PT194,1.0,composed
PT16H,PT195,1.0,composed
PT16I,PT1D2,1.0,composed
PT16J,PT196,1.0,composed
PT170,PT1A0,0.7182239370193383,composed
PT170,PT1B0,0.2817760629806617,composed
PT181,PT1C1,1.0,composed
PT184,PT1C2,1.0,composed
PT185,PT1D3,1.0,composed
PT186,PT1C3,1.0,composed
PT187,PT1C4,1.0,composed
PT200,PT200,1.0,composed
PT300,PT300,1.0,composed
RO111,RO111,1.0,composed
RO112,RO112,1.0,composed
RO113,RO113,1.0,composed
RO114,RO114,1.0,composed
RO115,RO115,1.0,composed
RO116,RO116,1.0,composed
RO121,RO121,1.0,composed
RO122,RO122,1.0,composed
RO123,RO123,1.0,composed
RO124,RO124,1.0,composed
RO125,RO125,1.0,composed
RO126,RO126,1.0,composed
RO211,RO211,1.0,composed
RO212,RO212,1.0,composed
RO213,RO213,1.0,composed
RO214,RO214,1.0,composed
RO215,RO215,1.0,composed
RO216,RO216,1.0,composed
RO221,RO221,1.0,composed
RO222,RO222,1.0,composed
RO223,RO223,1.0,composed
RO224,RO224,1.0,composed
RO225,RO225,1.0,composed
RO226,RO226,1.0,composed
RO311,RO311,1.0,composed
RO312,RO312,1.0,composed
RO313,RO313,1.0,composed
RO314,RO314,1.0,composed
RO315,RO315,1.0,composed
RO316,RO316,1.0,composed
RO317,RO317,1.0,composed
RO321,RO321,1.0,composed
RO322,RO322,1.0,composed
RO411,RO411,1.0,composed
RO412,RO412,1.0,composed
RO413,RO413,1.0,composed
RO414,RO414,1.0,composed
RO415,RO415,1.0,composed
RO421,RO421,1.0,composed
RO422,RO422,1.0,composed
RO423,RO423,1.0,composed
RO424,RO424,1.0,composed
RS110,RS110,1.0,composed
RS121,RS121,1.0,composed
RS122,RS122,1.0,composed
RS123,RS123,1.0,composed
RS124,RS124,1.0,composed
RS125,RS125,1.0,composed
RS126,RS126,1.0,composed
RS127,RS127,1.0,composed
RS211,RS211,1.0,composed
RS212,RS212,1.0,composed
RS213,RS213,1.0,composed
RS214,RS214,1.0,composed
RS215,RS215,1.0,composed
RS216,RS216,1.0,composed
RS217,RS217,1.0,composed
RS218,RS218,1.0,composed
RS221,RS221,1.0,composed
RS222,RS222,1.0,composed
RS223,RS223,1.0,composed
RS224,RS224,1.0,composed
RS225,RS225,1.0,composed
RS226,RS226,1.0,composed
RS227,RS227,1.0,composed
RS228,RS228,1.0,composed
RS229,RS229,1.0,composed
SE110,SE110,1.0,composed
SE121,SE121,1.0,composed
SE122,SE122,1.0,composed
SE123,SE123,1.0,composed
SE124,SE124,1.0,composed
SE125,SE125,1.0,composed
SE211,SE211,1.0,composed
SE212,SE212,1.0,composed
SE213,SE213,1.0,composed
SE214,SE214,1.0,composed
SE221,SE221,1.0,composed
SE224,SE224,1.0,composed
SE231,SE231,1.0,composed
SE232,SE232,1.0,composed
SE311,SE311,1.0,composed
SE312,SE312,1.0,composed
SE313,SE313,1.0,composed
SE321,SE321,1.0,composed
SE322,SE322,1.0,composed
SE331,SE331,1.0,composed
SE332,SE332,1.0,composed
SI031,SI031,1.0,composed
SI032,SI032,1.0,composed
SI033,SI033,1.0,composed
SI034,SI034,1.0,composed
SI035,SI035,1.0,composed
SI036,SI036,1.0,composed
SI037,SI037,1.0,composed
SI038,SI038,1.0,composed
SI041,SI041,1.0,composed
SI042,SI042,1.0,composed
SI043,SI043,1.0,composed
SI044,SI044,1.0,composed
SK010,SK010,1.0,composed
SK021,SK021,1.0,composed
SK022,SK022,1.0,composed
SK023,SK023,1.0,composed
SK031,SK031,1.0,composed
SK032,SK032,1.0,composed
SK041,SK041,1.0,composed
SK042,SK042,1.0,composed
TR100,TR100,1.0,composed
TR211,TR211,1.0,composed
TR212,TR212,1.0,composed
TR213,TR213,1.0,composed
TR221,TR221,1.0,composed
TR222,TR222,1.0,composed
TR310,TR310,1.0,composed
TR321,TR321,1.0,composed
TR322,TR322,1.0,composed
TR323,TR323,1.0,composed
TR331,TR331,1.0,composed
TR332,TR332,1.0,composed
TR333,TR333,1.0,composed
TR334,TR334,1.0,composed
TR411,TR411,1.0,composed
TR412,TR412,1.0,composed
TR413,TR413,1.0,composed
TR421,TR421,1.0,composed
TR422,TR422,1.0,composed
TR423,TR423,1.0,composed
TR424,TR424,1.0,composed
TR425,TR425,1.0,composed
TR510,TR510,1.0,composed
TR521,TR521,1.0,composed
TR522,TR522,1.0,composed
TR611,TR611,1.0,composed
TR612,TR612,1.0,composed
TR613,TR613,1.0,composed
TR621,TR621,1.0,composed
TR622,TR622,1.0,composed
TR631,TR631,1.0,composed
TR632,TR632,1.0,composed
TR633,TR633,1.0,composed
TR711,TR711,1.0,composed
TR712,TR712,1.0,composed
TR713,TR713,1.0,composed
TR714,TR714,1.0,composed
TR715,TR715,1.0,composed
TR721,TR721,1.0,composed
TR722,TR722,1.0,composed
TR723,TR723,1.0,composed
TR811,TR811,1.0,composed
TR812,TR812,1.0,composed
TR813,TR813,1.0,composed
TR821,TR821,1.0,composed
TR822,TR822,1.0,composed
TR823,TR823,1.0,composed
TR831,TR831,1.0,composed
TR832,TR832,1.0,composed
TR833,TR833,1.0,composed
TR834,TR834,1.0,composed
TR901,TR901,1.0,composed
TR902,TR902,1.0,composed
TR903,TR903,1.0,composed
TR904,TR904,1.0,composed
TR905,TR905,1.0,composed
TR906,TR906,1.0,composed
TRA11,TRA11,1.0,composed
TRA12,TRA12,1.0,composed
TRA13,TRA13,1.0,composed
TRA21,TRA21,1.0,composed
TRA22,TRA22,1.0,composed
TRA23,TRA23,1.0,composed
TRA24,TRA24,1.0,composed
TRB11,TRB11,1.0,composed
TRB12,TRB12,1.0,composed
TRB13,TRB13,1.0,composed
TRB14,TRB14,1.0,composed
TRB21,TRB21,1.0,composed
TRB22,TRB22,1.0,composed
TRB23,TRB23,1.0,composed
TRB24,TRB24,1.0,composed
TRC11,TRC11,1.0,composed
TRC12,TRC12,1.0,composed
TRC13,TRC13,1.0,composed
TRC21,TRC21,1.0,composed
TRC22,TRC22,1.0,composed
TRC31,TRC31,1.0,composed
TRC32,TRC32,1.0,composed
TRC33,TRC33,1.0,composed
TRC34,TRC34,1.0,composed
