from_code,to_code,weight,method
ES521,ES521,1.0,jrc_pop18
ES522,ES522,1.0,jrc_pop18
ES523,ES523,1.0,jrc_pop18
ES531,ES531,1.0,jrc_pop18
ES532,ES532,1.0,jrc_pop18
ES533,ES533,1.0,jrc_pop18
ES611,ES611,1.0,jrc_pop18
ES612,ES612,1.0,jrc_pop18
ES613,ES613,1.0,jrc_pop18
ES614,ES614,1.0,jrc_pop18
ES615,ES615,1.0,jrc_pop18
ES616,ES616,1.0,jrc_pop18
ES617,ES617,1.0,jrc_pop18
ES618,ES618,1.0,jrc_pop18
ES620,ES620,1.0,jrc_pop18
ES630,ES630,1.0,jrc_pop18
ES640,ES640,1.0,jrc_pop18
ES703,ES703,1.0,jrc_pop18
ES704,ES704,1.0,jrc_pop18
ES705,ES705,1.0,jrc_pop18
ES706,ES706,1.0,jrc_pop18
ES707,ES707,1.0,jrc_pop18
ES708,ES708,1.0,jrc_pop18
ES709,ES709,1.0,jrc_pop18
FI193,FI193,1.0,jrc_pop18
FI194,FI194,1.0,jrc_pop18
FI195,FI195,1.0,jrc_pop18
FI196,FI196,1.0,jrc_pop18
FI197,FI197,1.0,jrc_pop18
FI1B1,FI1B1,1.0,jrc_pop18
FI1C1,FI1C1,1.0,jrc_pop18
FI1C2,FI1C2,1.0,jrc_pop18
FI1C3,FI1C3,1.0,jrc_pop18
FI1C4,FI1C4,1.0,jrc_pop18
FI1C5,FI1C5,1.0,jrc_pop18
FI1D1,FI1D1,1.0,jrc_pop18
FI1D2,FI1D2,1.0,jrc_pop18
FI1D3,FI1D3,1.0,jrc_pop18
FI1D5,FI1D5,1.0,jrc_pop18
FI1D7,FI1D7,1.0,jrc_pop18
FI1D8,FI1D8,1.0,jrc_pop18
FI1D9,FI1D9,1.0,jrc_pop18
FI200,FI200,1.0,jrc_pop18
FR101,FR101,1.0,jrc_pop18
FR102,FR102,1.0,jrc_pop18
FR103,FR103,1.0,jrc_pop18
FR104,FR104,1.0,jrc_pop18
FR105,FR105,1.0,jrc_pop18
FR106,FR106,1.0,jrc_pop18
FR107,FR107,1.0,jrc_pop18
FR108,FR108,1.0,jrc_pop18
FRB01,FRB01,1.0,jrc_pop18
FRB02,FRB02,1.0,jrc_pop18
FRB03,FRB03,1.0,jrc_pop18
FRB04,FRB04,1.0,jrc_pop18
FRB05,FRB05,1.0,jrc_pop18
FRB06,FRB06,1.0,jrc_pop18
FRC11,FRC11,1.0,jrc_pop18
FRC12,FRC12,1.0,jrc_pop18
FRC13,FRC13,1.0,jrc_pop18
FRC14,FRC14,1.0,jrc_pop18
FRC21,FRC21,1.0,jrc_pop18
FRC22,FRC22,1.0,jrc_pop18
FRC23,FRC23,1.0,jrc_pop18
FRC24,FRC24,1.0,jrc_pop18
FRD11,FRD11,1.0,jrc_pop18
FRD12,FRD12,1.0,jrc_pop18
FRD13,FRD13,1.0,jrc_pop18
FRD21,FRD21,1.0,jrc_pop18
FRD22,FRD22,1.0,jrc_pop18
FRE11,FRE11,1.0,jrc_pop18
FRE12,FRE12,1.0,jrc_pop18
FRE21,FRE21,1.0,jrc_pop18
FRE22,FRE22,1.0,jrc_pop18
FRE23,FRE23,1.0,jrc_pop18
FRF11,FRF11,1.0,jrc_pop18
FRF12,FRF12,1.0,jrc_pop18
FRF21,FRF21,1.0,jrc_pop18
FRF22,FRF22,1.0,jrc_pop18
FRF23,FRF23,1.0,jrc_pop18
FRF24,FRF24,1.0,jrc_pop18
FRF31,FRF31,1.0,jrc_pop18
FRF32,FRF32,1.0,jrc_pop18
FRF33,FRF33,1.0,jrc_pop18
FRF34,FRF34,1.0,jrc_pop18
FRG01,FRG01,1.0,jrc_pop18
FRG02,FRG02,1.0,jrc_pop18
FRG03,FRG03,1.0,jrc_pop18
FRG04,FRG04,1.0,jrc_pop18
FRG05,FRG05,1.0,jrc_pop18
FRH01,FRH01,1.0,jrc_pop18
FRH02,FRH02,1.0,jrc_pop18
FRH03,FRH03,1.0,jrc_pop18
FRH04,FRH04,1.0,jrc_pop18
FRI11,FRI11,1.0,jrc_pop18
FRI12,FRI12,1.0,jrc_pop18
FRI13,FRI13,1.0,jrc_pop18
FRI14,FRI14,1.0,jrc_pop18
FRI15,FRI15,1.0,jrc_pop18
FRI21,FRI21,1.0,jrc_pop18
FRI22,FRI22,1.0,jrc_pop18
FRI23,FRI23,1.0,jrc_pop18
FRI31,FRI31,1.0,jrc_pop18
FRI32,FRI32,1.0,jrc_pop18
FRI33,FRI33,1.0,jrc_pop18
FRI34,FRI34,1.0,jrc_pop18
FRJ11,FRJ11,1.0,jrc_pop18
FRJ12,FRJ12,1.0,jrc_pop18
FRJ13,FRJ13,1.0,jrc_pop18
FRJ14,FRJ14,1.0,jrc_pop18
FRJ15,FRJ15,1.0,jrc_pop18
FRJ21,FRJ21,1.0,jrc_pop18
FRJ22,FRJ22,1.0,jrc_pop18
FRJ23,FRJ23,1.0,jrc_pop18
FRJ24,FRJ24,1.0,jrc_pop18
FRJ25,FRJ25,1.0,jrc_pop18
FRJ26,FRJ26,1.0,jrc_pop18
FRJ27,FRJ27,1.0,jrc_pop18
FRJ28,FRJ28,1.0,jrc_pop18
FRK11,FRK11,1.0,jrc_pop18
FRK12,FRK12,1.0,jrc_pop18
FRK13,FRK13,1.0,jrc_pop18
FRK14,FRK14,1.0,jrc_pop18
FRK21,FRK21,1.0,jrc_pop18
FRK22,FRK22,1.0,jrc_pop18
FRK23,FRK23,1.0,jrc_pop18
FRK24,FRK24,1.0,jrc_pop18
FRK25,FRK25,1.0,jrc_pop18
FRK26,FRK26,1.0,jrc_pop18
FRK27,FRK27,1.0,jrc_pop18
FRK28,FRK28,1.0,jrc_pop18
FRL01,FRL01,1.0,jrc_pop18
FRL02,FRL02,1.0,jrc_pop18
FRL03,FRL03,1.0,jrc_pop18
FRL04,FRL04,1.0,jrc_pop18
FRL05,FRL05,1.0,jrc_pop18
FRL06,FRL06,1.0,jrc_pop18
FRM01,FRM01,1.0,jrc_pop18
FRM02,FRM02,1.0,jrc_pop18
FRY10,FRY10,1.0,jrc_pop18
FRY20,FRY20,1.0,jrc_pop18
FRY30,FRY30,1.0,jrc_pop18
FRY40,FRY40,1.0,jrc_pop18
FRY50,FRY50,1.0,jrc_pop18
HR031,HR031,1.0,jrc_pop18
HR032,HR032,1.0,jrc_pop18
HR033,HR033,1.0,jrc_pop18
HR034,HR034,1.0,jrc_pop18
HR035,HR035,1.0,jrc_pop18
HR036,HR036,1.0,jrc_pop18
HR037,HR037,1.0,jrc_pop18
HR041,HR050,1.0,jrc_pop18
HR042,HR065,1.0,jrc_pop18
HR043,HR064,1.0,jrc_pop18
HR044,HR062,1.0,jrc_pop18
HR045,HR063,1.0,jrc_pop18
HR046,HR061,1.0,jrc_pop18
HR047,HR021,1.0,jrc_pop18
HR048,HR022,1.0,jrc_pop18
HR049,HR023,1.0,jrc_pop18
HR04A,HR024,1.0,jrc_pop18
HR04B,HR025,1.0,jrc_pop18
HR04C,HR026,1.0,jrc_pop18
HR04D,HR027,1.0,jrc_pop18
HR04E,HR028,1.0,jrc_pop18
HU110,HU110,1.0,jrc_pop18
HU120,HU120,1.0,jrc_pop18
HU211,HU211,1.0,jrc_pop18
HU212,HU212,1.0,jrc_pop18
HU213,HU213,1.0,jrc_pop18
HU221,HU221,1.0,jrc_pop18
HU222,HU222,1.0,jrc_pop18
HU223,HU223,1.0,jrc_pop18
HU231,HU231,1.0,jrc_pop18
HU232,HU232,1.0,jrc_pop18
HU233,HU233,1.0,jrc_pop18
HU311,HU311,1.0,jrc_pop18
HU312,HU312,1.0,jrc_pop18
HU313,HU313,1.0,jrc_pop18
HU321,HU321,1.0,jrc_pop18
HU322,HU322,1.0,jrc_pop18
HU323,HU323,1.0,jrc_pop18
HU331,HU331,1.0,jrc_pop18
HU332,HU332,1.0,jrc_pop18
HU333,HU333,1.0,jrc_pop18
IE041,IE041,1.0,jrc_pop18
IE042,IE042,1.0,jrc_pop18
IE051,IE051,1.0,jrc_pop18
IE052,IE052,1.0,jrc_pop18
IE053,IE053,1.0,jrc_pop18
IE061,IE061,1.0,jrc_pop18
IE062,IE062,1.0,jrc_pop18
IE063,IE063,1.0,jrc_pop18
IS001,IS001,1.0,jrc_pop18
IS002,IS002,1.0,jrc_pop18
ITC11,ITC11,1.0,jrc_pop18
ITC12,ITC12,1.0,jrc_pop18
ITC13,ITC13,1.0,jrc_pop18
ITC14,ITC14,1.0,jrc_pop18
ITC15,ITC15,1.0,jrc_pop18
ITC16,ITC16,1.0,jrc_pop18
ITC17,ITC17,1.0,jrc_pop18
ITC18,ITC18,1.0,jrc_pop18
ITC20,ITC20,1.0,jrc_pop18
ITC31,ITC31,1.0,jrc_pop18
ITC32,ITC32,1.0,jrc_pop18
ITC33,ITC33,1.0,jrc_pop18
ITC34,ITC34,1.0,jrc_pop18
ITC41,ITC41,1.0,jrc_pop18
ITC42,ITC42,1.0,jrc_pop18
ITC43,ITC43,0.9937866997414926,jrc_pop18
ITC43,ITC46,0.006213300258507425,jrc_pop18
ITC44,ITC44,1.0,jrc_pop18
ITC46,ITC46,1.0,jrc_pop18
ITC47,ITC47,1.0,jrc_pop18
ITC48,ITC48,1.0,jrc_pop18
ITC49,ITC49,1.0,jrc_pop18
ITC4A,ITC4A,1.0,jrc_pop18
ITC4B,ITC4B,1.0,jrc_pop18
ITC4C,ITC4C,1.0,jrc_pop18
ITC4D,ITC4D,1.0,jrc_pop18
ITF11,ITF11,1.0,jrc_pop18
ITF12,ITF12,1.0,jrc_pop18
ITF13,ITF13,1.0,jrc_pop18
ITF14,ITF14,1.0,jrc_pop18
ITF21,ITF21,1.0,jrc_pop18
ITF22,ITF22,1.0,jrc_pop18
ITF31,ITF31,1.0,jrc_pop18
ITF32,ITF32,1.0,jrc_pop18
ITF33,ITF33,1.0,jrc_pop18
ITF34,ITF34,1.0,jrc_pop18
ITF35,ITF35,1.0,jrc_pop18
ITF43,ITF43,1.0,jrc_pop18
ITF44,ITF44,1.0,jrc_pop18
ITF45,ITF45,1.0,jrc_pop18
ITF46,ITF46,1.0,jrc_pop18
ITF47,ITF47,1.0,jrc_pop18
ITF48,ITF48,1.0,jrc_pop18
ITF51,ITF51,1.0,jrc_pop18
ITF52,ITF52,1.0,jrc_pop18
ITF61,ITF61,1.0,jrc_pop18
ITF62,ITF62,1.0,jrc_pop18
ITF63,ITF63,1.0,jrc_pop18
ITF64,ITF64,1.0,jrc_pop18
ITF65,ITF65,1.0,jrc_pop18
ITG11,ITG11,1.0,jrc_pop18
ITG12,ITG12,1.0,jrc_pop18
ITG13,ITG13,1.0,jrc_pop18
ITG14,ITG14,1.0,jrc_pop18
ITG15,ITG15,1.0,jrc_pop18
ITG16,ITG16,1.0,jrc_pop18
ITG17,ITG17,1.0,jrc_pop18
ITG18,ITG18,1.0,jrc_pop18
ITG19,ITG19,1.0,jrc_pop18
ITG25,ITG2D,1.0,jrc_pop18
ITG26,ITG2E,1.0,jrc_pop18
ITG27,ITG2F,0.77005416487758,jrc_pop18
ITG27,ITG2H,0.22994583512242,jrc_pop18
ITG28,ITG2G,0.994919444314222,jrc_pop18
ITG28,ITG2H,0.005080555685778132,jrc_pop18
ITG29,ITG2D,1.0,jrc_pop18
ITG2A,ITG2E,0.9773695490992729,jrc_pop18
ITG2A,ITG2H,0.022630450900727166,jrc_pop18
ITG2B,ITG2H,1.0,jrc_pop18
ITG2C,ITG2H,1.0,jrc_pop18
ITH10,ITH10,1.0,jrc_pop18
ITH20,ITH20,1.0,jrc_pop18
ITH31,ITH31,1.0,jrc_pop18
ITH32,ITH32,1.0,jrc_pop18
ITH33,ITH33,1.0,jrc_pop18
ITH34,ITH34,1.0,jrc_pop18
ITH35,ITH35,1.0,jrc_pop18
ITH36,ITH36,1.0,jrc_pop18
ITH37,ITH37,1.0,jrc_pop18
ITH41,ITH41,1.0,jrc_pop18
ITH42,ITH42,1.0,jrc_pop18
ITH43,ITH43,1.0,jrc_pop18
ITH44,ITH44,1.0,jrc_pop18
ITH51,ITH51,1.0,jrc_pop18
ITH52,ITH52,1.0,jrc_pop18
ITH53,ITH53,1.0,jrc_pop18
ITH54,ITH54,1.0,jrc_pop18
ITH55,ITH55,1.0,jrc_pop18
ITH56,ITH56,1.0,jrc_pop18
ITH57,ITH57,1.0,jrc_pop18
ITH58,ITH58,1.0,jrc_pop18
ITH59,ITH59,1.0,jrc_pop18
ITI11,ITI11,1.0,jrc_pop18
ITI12,ITI12,1.0,jrc_pop18
ITI13,ITI13,1.0,jrc_pop18
ITI14,ITI14,1.0,jrc_pop18
ITI15,ITI15,1.0,jrc_pop18
ITI16,ITI16,1.0,jrc_pop18
ITI17,ITI17,1.0,jrc_pop18
ITI18,ITI18,1.0,jrc_pop18
ITI19,ITI19,1.0,jrc_pop18
ITI1A,ITI1A,1.0,jrc_pop18
ITI21,ITI21,1.0,jrc_pop18
ITI22,ITI22,1.0,jrc_pop18
ITI31,ITI31,1.0,jrc_pop18
ITI32,ITI32,1.0,jrc_pop18
ITI33,ITI33,1.0,jrc_pop18
ITI34,ITI34,1.0,jrc_pop18
ITI35,ITI35,1.0,jrc_pop18
ITI41,ITI41,1.0,jrc_pop18
ITI42,ITI42,1.0,jrc_pop18
ITI43,ITI43,1.0,jrc_pop18
ITI44,ITI44,1.0,jrc_pop18
ITI45,ITI45,1.0,jrc_pop18
LT011,LT011,1.0,jrc_pop18
LT021,LT021,1.0,jrc_pop18
LT022,LT022,1.0,jrc_pop18
LT023,LT023,1.0,jrc_pop18
LT024,LT024,1.0,jrc_pop18
LT025,LT025,1.0,jrc_pop18
LT026,LT026,1.0,jrc_pop18
LT027,LT027,1.0,jrc_pop18
LT028,LT028,1.0,jrc_pop18
LT029,LT029,1.0,jrc_pop18
LU000,LU000,1.0,jrc_pop18
LV003,LV003,1.0,jrc_pop18
LV005,LV005,1.0,jrc_pop18
LV006,LV006,1.0,jrc_pop18
LV007,LV007,1.0,jrc_pop18
LV008,LV008,1.0,jrc_pop18
LV009,LV009,1.0,jrc_pop18
MT001,MT001,1.0,jrc_pop18
MT002,MT002,1.0,jrc_pop18
NL111,NL111,1.0,jrc_pop18
NL112,NL112,1.0,jrc_pop18
NL113,NL113,1.0,jrc_pop18
NL124,NL124,1.0,jrc_pop18
NL125,NL125,1.0,jrc_pop18
NL126,NL126,1.0,jrc_pop18
NL131,NL131,1.0,jrc_pop18
NL132,NL132,1.0,jrc_pop18
NL133,NL133,1.0,jrc_pop18
NL211,NL211,1.0,jrc_pop18
NL212,NL212,1.0,jrc_pop18
NL213,NL213,1.0,jrc_pop18
NL221,NL221,1.0,jrc_pop18
NL224,NL224,1.0,jrc_pop18
NL225,NL225,1.0,jrc_pop18
NL226,NL226,1.0,jrc_pop18
NL230,NL230,1.0,jrc_pop18
NL310,NL310,1.0,jrc_pop18
NL321,NL321,1.0,jrc_pop18
NL323,NL323,1.0,jrc_pop18
NL324,NL324,0.9761451963426812,jrc_pop18
NL324,NL329,0.02385480365731888,jrc_pop18
NL325,NL325,1.0,jrc_pop18
NL327,NL327,1.0,jrc_pop18
NL328,NL328,1.0,jrc_pop18
NL329,NL329,1.0,jrc_pop18
NL332,NL332,1.0,jrc_pop18
NL333,NL333,1.0,jrc_pop18
NL337,NL337,1.0,jrc_pop18
NL33A,NL310,0.08624195351705129,jrc_pop18
NL33A,NL33A,0.9137580464829487,jrc_pop18
NL33B,NL33B,1.0,jrc_pop18
NL33C,NL33C,1.0,jrc_pop18
NL341,NL341,1.0,jrc_pop18
NL342,NL342,1.0,jrc_pop18
NL411,NL411,1.0,jrc_pop18
NL412,NL412,1.0,jrc_pop18
NL413,NL412,0.011111109410698306,jrc_pop18
NL413,NL413,0.9888888905893016,jrc_pop18
NL414,NL414,1.0,jrc_pop18
NL421,NL421,1.0,jrc_pop18
NL422,NL422,1.0,jrc_pop18
NL423,NL423,1.0,jrc_pop18
NO011,NO081,1.0,jrc_pop18
NO012,NO082,1.0,jrc_pop18
NO021,NO020,1.0,jrc_pop18
NO022,NO020,0.9164261283672724,jrc_pop18
NO022,NO082,0.08357387163272756,jrc_pop18
NO031,NO082,1.0,jrc_pop18
NO032,NO082,1.0,jrc_pop18
NO033,NO082,0.026358268552737776,jrc_pop18
NO033,NO091,0.9736417314472622,jrc_pop18
NO034,NO091,1.0,jrc_pop18
NO041,NO092,1.0,jrc_pop18
NO042,NO092,1.0,jrc_pop18
NO043,NO0A1,1.0,jrc_pop18
NO051,NO0A2,1.0,jrc_pop18
NO052,NO0A2,0.9887230236319849,jrc_pop18
NO052,NO0A3,0.011276976368015066,jrc_pop18
NO053,NO060,0.014492568130800566,jrc_pop18
NO053,NO0A3,0.9855074318691994,jrc_pop18
NO061,NO060,1.0,jrc_pop18
NO062,NO060,1.0,jrc_pop18
NO071,NO071,0.9950738501402627,jrc_pop18
NO071,NO074,0.004926149859737258,jrc_pop18
NO072,NO074,1.0,jrc_pop18
NO073,NO074,1.0,jrc_pop18
PL213,PL213,1.0,jrc_pop18
PL214,PL214,1.0,jrc_pop18
PL217,PL217,1.0,jrc_pop18
PL218,PL218,1.0,jrc_pop18
PL219,PL219,1.0,jrc_pop18
PL21A,PL21A,1.0,jrc_pop18
PL224,PL224,1.0,jrc_pop18
PL225,PL225,1.0,jrc_pop18
PL227,PL227,1.0,jrc_pop18
PL228,PL228,1.0,jrc_pop18
PL229,PL229,1.0,jrc_pop18
PL22A,PL22A,1.0,jrc_pop18
PL22B,PL22B,1.0,jrc_pop18
PL22C,PL22C,1.0,jrc_pop18
PL411,PL411,1.0,jrc_pop18
PL414,PL414,1.0,jrc_pop18
PL415,PL415,1.0,jrc_pop18
PL416,PL416,1.0,jrc_pop18
PL417,PL417,1.0,jrc_pop18
PL418,PL418,1.0,jrc_pop18
PL424,PL424,1.0,jrc_pop18
PL426,PL426,1.0,jrc_pop18
PL427,PL427,1.0,jrc_pop18
PL428,PL428,1.0,jrc_pop18
PL431,PL431,1.0,jrc_pop18
PL432,PL432,1.0,jrc_pop18
PL514,PL514,1.0,jrc_pop18
PL515,PL515,1.0,jrc_pop18
PL516,PL516,1.0,jrc_pop18
PL517,PL517,1.0,jrc_pop18
PL518,PL518,1.0,jrc_pop18
PL523,PL523,1.0,jrc_pop18
PL524,PL524,1.0,jrc_pop18
PL613,PL613,1.0,jrc_pop18
PL616,PL616,1.0,jrc_pop18
PL617,PL617,1.0,jrc_pop18
PL618,PL618,1.0,jrc_pop18
PL619,PL619,1.0,jrc_pop18
PL621,PL621,1.0,jrc_pop18
PL622,PL622,1.0,jrc_pop18
PL623,PL623,1.0,jrc_pop18
PL633,PL633,1.0,jrc_pop18
PL634,PL634,1.0,jrc_pop18
PL636,PL636,1.0,jrc_pop18
PL637,PL637,1.0,jrc_pop18
PL638,PL638,1.0,jrc_pop18
PL711,PL711,1.0,jrc_pop18
PL712,PL712,1.0,jrc_pop18
PL713,PL713,1.0,jrc_pop18
PL714,PL714,1.0,jrc_pop18
PL715,PL715,1.0,jrc_pop18
PL721,PL721,1.0,jrc_pop18
PL722,PL722,1.0,jrc_pop18
PL811,PL811,1.0,jrc_pop18
PL812,PL812,1.0,jrc_pop18
PL814,PL814,1.0,jrc_pop18
PL815,PL815,1.0,jrc_pop18
PL821,PL821,1.0,jrc_pop18
PL822,PL822,1.0,jrc_pop18
PL823,PL823,1.0,jrc_pop18
PL824,PL824,1.0,jrc_pop18
PL841,PL841,1.0,jrc_pop18
PL842,PL842,1.0,jrc_pop18
PL843,PL843,1.0,jrc_pop18
PL911,PL911,1.0,jrc_pop18
PL912,PL912,1.0,jrc_pop18
PL913,PL913,1.0,jrc_pop18
PL921,PL921,1.0,jrc_pop18
PL922,PL922,1.0,jrc_pop18
PL923,PL923,1.0,jrc_pop18
PL924,PL924,1.0,jrc_pop18
PL925,PL925,1.0,jrc_pop18
PL926,PL926,1.0,jrc_pop18
PT111,PT111,1.0,jrc_pop18
PT112,PT112,1.0,jrc_pop18
PT119,PT119,1.0,jrc_pop18
PT11A,PT11A,1.0,jrc_pop18
PT11B,PT11B,1.0,jrc_pop18
PT11C,PT11C,1.0,jrc_pop18
PT11D,PT11D,1.0,jrc_pop18
PT11E,PT11E,1.0,jrc_pop18
PT150,PT150,1.0,jrc_pop18
PT16B,PT16B,1.0,jrc_pop18
PT16D,PT16D,1.0,jrc_pop18
PT16E,PT16E,1.0,jrc_pop18
PT16F,PT16F,1.0,jrc_pop18
PT16G,PT16G,1.0,jrc_pop18
PT16H,PT16H,1.0,jrc_pop18
PT16I,PT16I,1.0,jrc_pop18
PT16J,PT16J,1.0,jrc_pop18
PT170,PT170,1.0,jrc_pop18
PT181,PT181,1.0,jrc_pop18
PT184,PT184,1.0,jrc_pop18
PT185,PT185,1.0,jrc_pop18
PT186,PT186,1.0,jrc_pop18
PT187,PT187,1.0,jrc_pop18
PT200,PT200,1.0,jrc_pop18
PT300,PT300,1.0,jrc_pop18
RO111,RO111,1.0,jrc_pop18
RO112,RO112,1.0,jrc_pop18
RO113,RO113,1.0,jrc_pop18
RO114,RO114,1.0,jrc_pop18
RO115,RO115,1.0,jrc_pop18
RO116,RO116,1.0,jrc_pop18
RO121,RO121,1.0,jrc_pop18
RO122,RO122,1.0,jrc_pop18
RO123,RO123,1.0,jrc_pop18
RO124,RO124,1.0,jrc_pop18
RO125,RO125,1.0,jrc_pop18
RO126,RO126,1.0,jrc_pop18
RO211,RO211,1.0,jrc_pop18
RO212,RO212,1.0,jrc_pop18
RO213,RO213,1.0,jrc_pop18
RO214,RO214,1.0,jrc_pop18
RO215,RO215,1.0,jrc_pop18
RO216,RO216,1.0,jrc_pop18
RO221,RO221,1.0,jrc_pop18
RO222,RO222,1.0,jrc_pop18
RO223,RO223,1.0,jrc_pop18
RO224,RO224,1.0,jrc_pop18
RO225,RO225,1.0,jrc_pop18
RO226,RO226,1.0,jrc_pop18
RO311,RO311,1.0,jrc_pop18
RO312,RO312,1.0,jrc_pop18
RO313,RO313,1.0,jrc_pop18
RO314,RO314,1.0,jrc_pop18
RO315,RO315,1.0,jrc_pop18
RO316,RO316,1.0,jrc_pop18
RO317,RO317,1.0,jrc_pop18
RO321,RO321,1.0,jrc_pop18
RO322,RO322,1.0,jrc_pop18
RO411,RO411,1.0,jrc_pop18
RO412,RO412,1.0,jrc_pop18
RO413,RO413,1.0,jrc_pop18
RO414,RO414,1.0,jrc_pop18
RO415,RO415,1.0,jrc_pop18
RO421,RO421,1.0,jrc_pop18
RO422,RO422,1.0,jrc_pop18
RO423,RO423,1.0,jrc_pop18
RO424,RO424,1.0,jrc_pop18
SE110,SE110,1.0,jrc_pop18
SE121,SE121,1.0,jrc_pop18
SE122,SE122,1.0,jrc_pop18
SE123,SE123,1.0,jrc_pop18
SE124,SE124,1.0,jrc_pop18
SE125,SE125,1.0,jrc_pop18
SE211,SE211,1.0,jrc_pop18
SE212,SE212,1.0,jrc_pop18
SE213,SE213,1.0,jrc_pop18
SE214,SE214,1.0,jrc_pop18
SE221,SE221,1.0,jrc_pop18
SE224,SE224,1.0,jrc_pop18
SE231,SE231,1.0,jrc_pop18
SE232,SE232,1.0,jrc_pop18
SE311,SE311,1.0,jrc_pop18
SE312,SE312,1.0,jrc_pop18
SE313,SE313,1.0,jrc_pop18
SE321,SE321,1.0,jrc_pop18
SE322,SE322,1.0,jrc_pop18
SE331,SE331,1.0,jrc_pop18
SE332,SE332,1.0,jrc_pop18
SI031,SI031,1.0,jrc_pop18
SI032,SI032,1.0,jrc_pop18
SI033,SI033,1.0,jrc_pop18
SI034,SI034,1.0,jrc_pop18
SI035,SI035,1.0,jrc_pop18
SI036,SI036,1.0,jrc_pop18
SI037,SI037,1.0,jrc_pop18
SI038,SI038,1.0,jrc_pop18
SI041,SI041,1.0,jrc_pop18
SI042,SI042,1.0,jrc_pop18
SI043,SI043,1.0,jrc_pop18
SI044,SI044,1.0,jrc_pop18
SK010,SK010,1.0,jrc_pop18
SK021,SK021,1.0,jrc_pop18
SK022,SK022,1.0,jrc_pop18
SK023,SK023,1.0,jrc_pop18
SK031,SK031,1.0,jrc_pop18
SK032,SK032,1.0,jrc_pop18
SK041,SK041,1.0,jrc_pop18
SK042,SK042,1.0,jrc_pop18
UKC11,UKC11,1.0,jrc_pop18
UKC12,UKC12,1.0,jrc_pop18
UKC13,UKC13,1.0,jrc_pop18
UKC14,UKC14,1.0,jrc_pop18
UKC21,UKC21,1.0,jrc_pop18
UKC22,UKC22,1.0,jrc_pop18
UKC23,UKC23,1.0,jrc_pop18
UKD11,UKD11,1.0,jrc_pop18
UKD12,UKD12,1.0,jrc_pop18
UKD33,UKD33,1.0,jrc_pop18
UKD34,UKD34,1.0,jrc_pop18
UKD35,UKD35,1.0,jrc_pop18
UKD36,UKD36,1.0,jrc_pop18
UKD37,UKD37,1.0,jrc_pop18
UKD41,UKD41,1.0,jrc_pop18
UKD42,UKD42,1.0,jrc_pop18
UKD44,UKD44,1.0,jrc_pop18
UKD45,UKD45,1.0,jrc_pop18
UKD46,UKD46,1.0,jrc_pop18
UKD47,UKD47,1.0,jrc_pop18
UKD61,UKD61,1.0,jrc_pop18
UKD62,UKD62,1.0,jrc_pop18
UKD63,UKD63,1.0,jrc_pop18
UKD71,UKD71,1.0,jrc_pop18
UKD72,UKD72,1.0,jrc_pop18
UKD73,UKD73,1.0,jrc_pop18
UKD74,UKD74,1.0,jrc_pop18
UKE11,UKE11,1.0,jrc_pop18
UKE12,UKE12,1.0,jrc_pop18
UKE13,UKE13,1.0,jrc_pop18
UKE21,UKE21,1.0,jrc_pop18
UKE22,UKE22,1.0,jrc_pop18
UKE31,UKE31,1.0,jrc_pop18
UKE32,UKE32,1.0,jrc_pop18
UKE41,UKE41,1.0,jrc_pop18
UKE42,UKE42,1.0,jrc_pop18
UKE44,UKE44,1.0,jrc_pop18
UKE45,UKE45,1.0,jrc_pop18
UKF11,UKF11,1.0,jrc_pop18
UKF12,UKF12,1.0,jrc_pop18
UKF13,UKF13,1.0,jrc_pop18
UKF14,UKF14,1.0,jrc_pop18
UKF15,UKF15,1.0,jrc_pop18
UKF16,UKF16,1.0,jrc_pop18
UKF21,UKF21,1.0,jrc_pop18
UKF22,UKF22,1.0,jrc_pop18
UKF24,UKF24,1.0,jrc_pop18
UKF25,UKF25,1.0,jrc_pop18
UKF30,UKF30,1.0,jrc_pop18
UKG11,UKG11,1.0,jrc_pop18
UKG12,UKG12,1.0,jrc_pop18
UKG13,UKG13,1.0,jrc_pop18
UKG21,UKG21,1.0,jrc_pop18
UKG22,UKG22,1.0,jrc_pop18
UKG23,UKG23,1.0,jrc_pop18
UKG24,UKG24,1.0,jrc_pop18
UKG31,UKG31,1.0,jrc_pop18
UKG32,UKG32,1.0,jrc_pop18
UKG33,UKG33,1.0,jrc_pop18
UKG36,UKG36,1.0,jrc_pop18
UKG37,UKG37,1.0,jrc_pop18
UKG38,UKG38,1.0,jrc_pop18
UKG39,UKG39,1.0,jrc_pop18
UKH11,UKH11,1.0,jrc_pop18
UKH12,UKH12,1.0,jrc_pop18
UKH14,UKH14,1.0,jrc_pop18
UKH15,UKH15,1.0,jrc_pop18
UKH16,UKH16,1.0,jrc_pop18
UKH17,UKH17,1.0,jrc_pop18
UKH21,UKH21,1.0,jrc_pop18
UKH23,UKH23,1.0,jrc_pop18
UKH24,UKH24,1.0,jrc_pop18
UKH25,UKH25,1.0,jrc_pop18
UKH31,UKH31,1.0,jrc_pop18
UKH32,UKH32,1.0,jrc_pop18
UKH34,UKH34,1.0,jrc_pop18
UKH35,UKH35,1.0,jrc_pop18
UKH36,UKH36,1.0,jrc_pop18
UKH37,UKH37,1.0,jrc_pop18
UKI31,UKI31,1.0,jrc_pop18
